name,V,E,upper_bound,method,cache,width,incremental,symmetry,pairwise,variables,clauses,solver,status,span,encoding_time,total_solving_time,time_used,memory_usage
c21_3_d2.col,21,105,8,Xa,no-cache,fixed-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.000692978,0.00568204,0.00637502,45.47656
c21_4_d1.col,21,105,11,Xa,no-cache,fixed-width,x,False,False,561,3420.0,Cadical,OPTIMAL,9,0.00135859,0.00307439,0.00443297,45.35156
c21_4_d2.col,21,105,11,Xa,no-cache,fixed-width,x,False,False,561,3420.0,Cadical,OPTIMAL,9,0.00125566,0.00289487,0.00415053,45.82812
c21_5_d1.col,21,105,8,Xa,no-cache,fixed-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.000674397,0.00529991,0.0059743,45.71484
c21_5_d2.col,21,105,8,Xa,no-cache,fixed-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.00042046,0.00410762,0.00452808,45.90234
c21_6_d1.col,21,105,11,Xa,no-cache,fixed-width,x,False,False,561,3420.0,Cadical,OPTIMAL,9,0.00139777,0.00322589,0.00462366,46.01562
c21_6_d2.col,21,105,11,Xa,no-cache,fixed-width,x,False,False,561,3420.0,Cadical,OPTIMAL,9,0.00138653,0.0028695,0.00425603,45.47656
c21_7_d1.col,21,105,8,Xa,no-cache,fixed-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.000453897,0.00386629,0.00432019,45.75
c21_7_d2.col,21,105,8,Xa,no-cache,fixed-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.000681638,0.00566503,0.00634667,45.71484
c21_8_d1.col,21,105,11,Xa,no-cache,fixed-width,x,False,False,561,3420.0,Cadical,OPTIMAL,9,0.00104222,0.00292654,0.00396876,45.41406
c21_8_d2.col,21,105,11,Xa,no-cache,fixed-width,x,False,False,561,3420.0,Cadical,OPTIMAL,9,0.00133903,0.00401711,0.00535614,45.35156
c55_1_d1.col,55,362,8,Xa,no-cache,fixed-width,x,False,False,825,4161.0,Cadical,OPTIMAL,7,0.00206696,0.00604863,0.00811559,45.35156
c55_2_d2.col,55,362,8,Xa,no-cache,fixed-width,x,False,False,825,4161.0,Cadical,OPTIMAL,7,0.00205545,0.00415273,0.00620818,45.35156
GEOM100.col,100,547,64,2G,,,x,True,False,12800,62009.0,Cadical,OPTIMAL,50,0.0161113,0.390837,0.406949,66.73828
GEOM100a.col,100,992,91,2G,,,x,True,False,18200,129173.0,Cadical,OPTIMAL,66,0.0439152,71.3996,71.4435,115.82422
GEOM100b.col,100,1050,121,2G,,,x,True,False,24200,180451.0,Cadical,OPTIMAL,71,0.0481135,61.7094,61.7575,118.03906
GEOM110.col,110,638,64,2G,,,x,True,False,14080,70533.0,Cadical,OPTIMAL,50,0.0195713,0.464676,0.484247,68.9375
GEOM110a.col,110,1207,109,2G,,,x,True,False,23980,183924.0,Cadical,OPTIMAL,69,0.050919,101.553,101.604,134.02734
GEOM110b.col,110,1256,121,2G,,,x,True,False,26620,210057.0,Cadical,OPTIMAL,77,0.0585092,230.162,230.221,148.33203
GEOM120.col,120,773,73,2G,,,x,True,False,17520,93150.0,Cadical,OPTIMAL,59,0.0269444,1.47418,1.50113,79.00391
GEOM120a.col,120,1434,109,2G,,,x,True,False,26160,211867.0,Cadical,OPTIMAL,82,0.0605297,179.753,179.813,152.84375
GEOM120b.col,120,1491,123,2G,,,x,True,False,29520,247234.0,Cadical,SATISFIABLE,83,0.0682234,3599.93,3600.0,345.18359
GEOM20.col,20,20,24,2G,,,x,True,False,960,2461.0,Cadical,OPTIMAL,21,0.00101179,0.0011279,0.00213969,45.59375
GEOM20a.col,20,37,24,2G,,,x,True,False,960,2889.0,Cadical,OPTIMAL,20,0.00114066,0.00135535,0.00249601,45.40625
GEOM20b.col,20,32,16,2G,,,x,True,False,640,1853.0,Cadical,OPTIMAL,13,0.000751835,0.000481225,0.00123306,45.89062
GEOM30.col,30,50,33,2G,,,x,True,False,1980,5761.0,Cadical,OPTIMAL,28,0.0024002,0.00413411,0.00653431,45.33984
GEOM30a.col,30,81,32,2G,,,x,True,False,1920,6583.0,Cadical,OPTIMAL,27,0.00241162,0.00407054,0.00648216,45.40625
GEOM30b.col,30,81,27,2G,,,x,True,False,1620,5458.0,Cadical,OPTIMAL,26,0.00218699,0.00140606,0.00359306,45.34375
GEOM40.col,40,78,33,2G,,,x,True,False,2640,8055.0,Cadical,OPTIMAL,28,0.00339964,0.00509934,0.00849899,45.89062
GEOM40a.col,40,146,50,2G,,,x,True,False,4000,15821.0,Cadical,OPTIMAL,37,0.00507179,0.0193986,0.0244704,45.53125
GEOM40b.col,40,157,40,2G,,,x,True,False,3200,12961.0,Cadical,OPTIMAL,33,0.00402297,0.0105074,0.0145303,45.83203
GEOM50.col,50,127,36,2G,,,x,True,False,3600,12173.0,Cadical,OPTIMAL,28,0.00300306,0.00434456,0.00734762,45.83203
GEOM50a.col,50,238,61,2G,,,x,True,False,6100,27269.0,Cadical,OPTIMAL,50,0.0112993,0.287949,0.299248,58.94922
GEOM50b.col,50,249,54,2G,,,x,True,False,5400,25197.0,Cadical,OPTIMAL,35,0.00650361,0.0656694,0.072173,45.89453
GEOM60.col,60,185,36,2G,,,x,True,False,4320,15481.0,Cadical,OPTIMAL,33,0.00650126,0.00746574,0.013967,45.82812
GEOM60a.col,60,339,61,2G,,,x,True,False,7320,35980.0,Cadical,OPTIMAL,50,0.00935257,0.254498,0.26385,61.34375
GEOM60b.col,60,366,63,2G,,,x,True,False,7560,39499.0,Cadical,OPTIMAL,41,0.0102645,0.698768,0.709033,61.60547
GEOM70.col,70,267,44,2G,,,x,True,False,6160,24489.0,Cadical,OPTIMAL,38,0.00698531,0.0180784,0.0250637,45.34375
GEOM70a.col,70,459,72,2G,,,x,True,False,10080,53979.0,Cadical,OPTIMAL,61,0.0141252,1.15075,1.16487,68.96875
GEOM70b.col,70,488,76,2G,,,x,True,False,10640,60399.0,Cadical,OPTIMAL,47,0.0234806,1.69981,1.72329,67.4375
GEOM80.col,80,349,54,2G,,,x,True,False,8640,37167.0,Cadical,OPTIMAL,41,0.0150884,0.0473693,0.0624577,45.83203
GEOM80a.col,80,612,79,2G,,,x,True,False,12640,74909.0,Cadical,OPTIMAL,63,0.0204975,2.52986,2.55036,93.87109
GEOM80b.col,80,663,98,2G,,,x,True,False,15680,99375.0,Cadical,OPTIMAL,60,0.0266678,2.88544,2.91211,94.33594
GEOM90.col,90,441,54,2G,,,x,True,False,9720,43975.0,Cadical,OPTIMAL,46,0.0145477,0.0721648,0.0867125,45.83203
GEOM90a.col,90,789,80,2G,,,x,True,False,14400,93451.0,Cadical,OPTIMAL,63,0.0250866,6.2751,6.30019,97.22266
GEOM90b.col,90,860,109,2G,,,x,True,False,19620,136581.0,Cadical,OPTIMAL,69,0.0369347,28.3013,28.3382,111.16797
c21_1_d1.col,21,105,8,2G,,,x,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000608716,0.001805,0.00241371,45.83203
c21_1_d2.col,21,105,8,2G,,,x,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000414604,0.00122834,0.00164294,45.34375
c21_2_d1.col,21,105,11,2G,,,x,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000812368,0.00229482,0.00310719,45.34375
c21_2_d2.col,21,105,11,2G,,,x,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000836872,0.00209192,0.00292879,45.95312
c21_3_d1.col,21,105,8,2G,,,x,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000584923,0.00178079,0.00236571,45.82812
c21_3_d2.col,21,105,8,2G,,,x,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000560461,0.00185182,0.00241228,45.34375
c21_4_d1.col,21,105,11,2G,,,x,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000524787,0.00157066,0.00209545,45.40625
c21_4_d2.col,21,105,11,2G,,,x,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000843578,0.00230608,0.00314966,45.82812
c21_5_d1.col,21,105,8,2G,,,x,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000594884,0.00181514,0.00241002,45.89453
c21_5_d2.col,21,105,8,2G,,,x,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000581266,0.00186175,0.00244301,45.40625
c21_6_d1.col,21,105,11,2G,,,x,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000691021,0.00160771,0.00229873,45.89062
c21_6_d2.col,21,105,11,2G,,,x,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000816957,0.0022287,0.00304566,46.01953
c21_7_d1.col,21,105,8,2G,,,x,True,False,336,1534.0,Cadical,OPTIMAL,7,0.0005178,0.00140452,0.00192232,45.38672
c21_7_d2.col,21,105,8,2G,,,x,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000561762,0.00176269,0.00232445,45.34375
c21_8_d1.col,21,105,11,2G,,,x,True,False,462,2122.0,Cadical,OPTIMAL,9,0.00082797,0.0017719,0.00259987,45.34375
c21_8_d2.col,21,105,11,2G,,,x,True,False,462,2122.0,Cadical,OPTIMAL,9,0.00080487,0.00225003,0.0030549,45.15625
c55_1_d1.col,55,362,8,2G,,,x,True,False,880,4712.0,Cadical,OPTIMAL,7,0.00165136,0.00453089,0.00618225,45.40625
c55_2_d2.col,55,362,8,2G,,,x,True,False,880,4712.0,Cadical,OPTIMAL,7,0.0016897,0.00434958,0.00603928,45.40625
GEOM100.col,100,547,64,1L,,,,False,False,4900,31703.0,Cadical,OPTIMAL,50,0.542559,0.329777,0.872336,63.27344
GEOM100a.col,100,992,91,1L,,,,False,False,6500,70980.0,Cadical,OPTIMAL,66,2.26575,219.805,222.07,116.82812
GEOM100b.col,100,1050,121,1L,,,,False,False,7000,80500.0,Cadical,OPTIMAL,71,5.40645,91.9456,97.352,98.66016
GEOM110.col,110,638,64,1L,,,,False,False,5390,36652.0,Cadical,OPTIMAL,50,0.635457,0.404324,1.03978,64.42188
GEOM110a.col,110,1207,109,1L,,,,False,False,7480,89556.0,Cadical,OPTIMAL,69,4.83964,248.487,253.327,144.69531
GEOM110b.col,110,1256,121,1L,,,,False,False,8360,103816.0,Cadical,OPTIMAL,77,6.18215,234.878,241.06,130.4375
GEOM120.col,120,773,73,1L,,,,False,False,6960,51794.0,Cadical,OPTIMAL,59,0.894346,1.57038,2.46472,69.21094
GEOM120a.col,120,1434,109,1L,,,,False,False,9720,125874.0,Cadical,OPTIMAL,82,4.29733,125.131,129.429,131.63281
GEOM120b.col,120,1491,123,1L,,,,False,False,9840,132102.0,Cadical,OPTIMAL,83,6.75069,2157.74,2164.49,251.33984
GEOM20.col,20,20,24,1L,,,,False,False,400,800.0,Cadical,OPTIMAL,21,0.00376109,0.000851129,0.00461222,45.44531
GEOM20a.col,20,37,24,1L,,,,False,False,380,1083.0,Cadical,OPTIMAL,20,0.00632064,0.00167286,0.0079935,45.44531
GEOM20b.col,20,32,16,1L,,,,False,False,240,624.0,Cadical,OPTIMAL,13,0.00271587,0.000551012,0.00326689,45.80078
GEOM30.col,30,50,33,1L,,,,False,False,810,2160.0,Cadical,OPTIMAL,28,0.0133957,0.00286111,0.0162568,45.86328
GEOM30a.col,30,81,32,1L,,,,False,False,780,2886.0,Cadical,OPTIMAL,27,0.0175335,0.00765778,0.0251913,45.87109
GEOM30b.col,30,81,27,1L,,,,False,False,750,2775.0,Cadical,OPTIMAL,26,0.00675321,0.00108224,0.00783545,45.38281
GEOM40.col,40,78,33,1L,,,,False,False,1080,3186.0,Cadical,OPTIMAL,28,0.0198962,0.00324064,0.0231369,45.4375
GEOM40a.col,40,146,50,1L,,,,False,False,1440,6696.0,Cadical,OPTIMAL,37,0.0999544,0.0271992,0.127154,54.56641
GEOM40b.col,40,157,40,1L,,,,False,False,1280,6304.0,Cadical,OPTIMAL,33,0.0522988,0.0124769,0.0647757,45.93359
GEOM50.col,50,127,36,1L,,,,False,False,1350,4779.0,Cadical,OPTIMAL,28,0.0480108,0.00631977,0.0543306,46.05859
GEOM50a.col,50,238,61,1L,,,,False,False,2450,14112.0,Cadical,OPTIMAL,50,0.178602,0.188205,0.366808,57.42188
GEOM50b.col,50,249,54,1L,,,,False,False,1700,10166.0,Cadical,OPTIMAL,35,0.235744,0.068856,0.3046,55.53906
GEOM60.col,60,185,36,1L,,,,False,False,1920,7840.0,Cadical,OPTIMAL,33,0.0350723,0.00516514,0.0402374,45.86328
GEOM60a.col,60,339,61,1L,,,,False,False,2940,19551.0,Cadical,OPTIMAL,50,0.247537,0.241003,0.488539,59.21094
GEOM60b.col,60,366,63,1L,,,,False,False,2400,17040.0,Cadical,OPTIMAL,41,0.470784,0.496808,0.967592,58.94922
GEOM70.col,70,267,44,1L,,,,False,False,2590,12469.0,Cadical,OPTIMAL,38,0.094444,0.0172928,0.111737,55.66016
GEOM70a.col,70,459,72,1L,,,,False,False,4200,31740.0,Cadical,OPTIMAL,61,0.409562,1.67384,2.08341,64.54297
GEOM70b.col,70,488,76,1L,,,,False,False,3220,25668.0,Cadical,OPTIMAL,47,0.96118,1.20802,2.1692,62.89062
GEOM80.col,80,349,54,1L,,,,False,False,3200,17160.0,Cadical,OPTIMAL,41,0.271932,0.0364908,0.308423,56.92188
GEOM80a.col,80,612,79,1L,,,,False,False,4960,42904.0,Cadical,OPTIMAL,63,0.814756,4.90292,5.71768,67.66797
GEOM80b.col,80,663,98,1L,,,,False,False,4720,43837.0,Cadical,OPTIMAL,60,2.22562,2.90186,5.12748,68.1875
GEOM90.col,90,441,54,1L,,,,False,False,4050,23895.0,Cadical,OPTIMAL,46,0.238276,0.0519484,0.290225,57.71094
GEOM90a.col,90,789,80,1L,,,,False,False,5580,54498.0,Cadical,OPTIMAL,63,1.13762,4.23854,5.37616,70.48438
GEOM90b.col,90,860,109,1L,,,,False,False,6120,64600.0,Cadical,OPTIMAL,69,3.48426,37.634,41.1183,86.21094
c21_1_d1.col,21,105,8,1L,,,,False,False,126,756.0,Cadical,OPTIMAL,7,0.00266377,0.00243936,0.00510313,45.86719
c21_1_d2.col,21,105,8,1L,,,,False,False,126,756.0,Cadical,OPTIMAL,7,0.00259251,0.00236594,0.00495845,45.44531
c21_2_d1.col,21,105,11,1L,,,,False,False,168,1008.0,Cadical,OPTIMAL,9,0.00334501,0.00275128,0.00609629,45.44531
c21_2_d2.col,21,105,11,1L,,,,False,False,168,1008.0,Cadical,OPTIMAL,9,0.00351368,0.00263428,0.00614795,45.92578
c21_3_d1.col,21,105,8,1L,,,,False,False,126,756.0,Cadical,OPTIMAL,7,0.00198565,0.00171575,0.0037014,45.92578
c21_3_d2.col,21,105,8,1L,,,,False,False,126,756.0,Cadical,OPTIMAL,7,0.00265498,0.00239982,0.00505479,45.50781
c21_4_d1.col,21,105,11,1L,,,,False,False,168,1008.0,Cadical,OPTIMAL,9,0.00334267,0.00258847,0.00593114,45.87109
c21_4_d2.col,21,105,11,1L,,,,False,False,168,1008.0,Cadical,OPTIMAL,9,0.00505334,0.00296739,0.00802073,45.4375
c21_5_d1.col,21,105,8,1L,,,,False,False,126,756.0,Cadical,OPTIMAL,7,0.00262153,0.00247996,0.00510149,45.99609
c21_5_d2.col,21,105,8,1L,,,,False,False,126,756.0,Cadical,OPTIMAL,7,0.00234364,0.00192163,0.00426528,45.44531
c21_6_d1.col,21,105,11,1L,,,,False,False,168,1008.0,Cadical,OPTIMAL,9,0.0048721,0.00363191,0.00850401,45.375
c21_6_d2.col,21,105,11,1L,,,,False,False,168,1008.0,Cadical,OPTIMAL,9,0.00368451,0.00254045,0.00622496,45.87109
c21_7_d1.col,21,105,8,1L,,,,False,False,126,756.0,Cadical,OPTIMAL,7,0.00263281,0.00243585,0.00506865,45.97656
c21_7_d2.col,21,105,8,1L,,,,False,False,126,756.0,Cadical,OPTIMAL,7,0.00212454,0.00197582,0.00410036,45.44531
c21_8_d1.col,21,105,11,1L,,,,False,False,168,1008.0,Cadical,OPTIMAL,9,0.00362098,0.00245383,0.00607481,45.38281
c21_8_d2.col,21,105,11,1L,,,,False,False,168,1008.0,Cadical,OPTIMAL,9,0.00359229,0.0026378,0.00623009,45.57031
c55_1_d1.col,55,362,8,1L,,,,False,False,330,2502.0,Cadical,OPTIMAL,7,0.00643154,0.00227425,0.00870579,45.38281
c55_2_d2.col,55,362,8,1L,,,,False,False,330,2502.0,Cadical,OPTIMAL,7,0.0064875,0.00226827,0.00875577,45.74609
GEOM100.col,100,547,64,Xa,no-cache,vary-width,x,False,True,32933,185398.0,Cadical,OPTIMAL,50,0.0547686,0.886504,0.941273,93.21094
GEOM100a.col,100,992,91,Xa,no-cache,vary-width,x,False,True,67189,442170.0,Cadical,OPTIMAL,66,0.125573,217.066,217.192,155.70703
GEOM100b.col,100,1050,121,Xa,no-cache,vary-width,x,False,True,92339,620167.0,Cadical,OPTIMAL,71,0.217928,171.172,171.39,176.71094
GEOM110.col,110,638,64,Xa,no-cache,vary-width,x,False,True,37856,215596.0,Cadical,OPTIMAL,50,0.0674583,0.91385,0.981308,100.76562
GEOM110a.col,110,1207,109,Xa,no-cache,vary-width,x,False,True,95568,644963.0,Cadical,OPTIMAL,69,0.17384,142.3,142.474,176.51172
GEOM110b.col,110,1256,121,Xa,no-cache,vary-width,x,False,True,107170,731432.0,Cadical,OPTIMAL,77,0.206952,964.383,964.59,198.35156
GEOM120.col,120,773,73,Xa,no-cache,vary-width,x,False,True,50144,293886.0,Cadical,OPTIMAL,59,0.0869287,4.28052,4.36745,116.46094
GEOM120a.col,120,1434,109,Xa,no-cache,vary-width,x,False,True,110897,759570.0,Cadical,OPTIMAL,82,0.216537,811.584,811.801,240.96484
GEOM120b.col,120,1491,123,Xa,no-cache,vary-width,x,False,True,125602,874707.0,Cadical,SATISFIABLE,83,0.24176,3599.76,3600.0,300.99219
GEOM20.col,20,20,24,Xa,no-cache,vary-width,x,False,True,1234,4258.0,Cadical,OPTIMAL,21,0.00167006,0.00169305,0.00336312,46.02734
GEOM20a.col,20,37,24,Xa,no-cache,vary-width,x,False,True,1432,5779.0,Cadical,OPTIMAL,20,0.00244015,0.00265887,0.00509902,45.96484
GEOM20b.col,20,32,16,Xa,no-cache,vary-width,x,False,True,847,3116.0,Cadical,OPTIMAL,13,0.0013518,0.00100627,0.00235807,46.39453
GEOM30.col,30,50,33,Xa,no-cache,vary-width,x,False,True,2947,12077.0,Cadical,OPTIMAL,28,0.00571534,0.0073352,0.0130505,46.27344
GEOM30a.col,30,81,32,Xa,no-cache,vary-width,x,False,True,3297,15075.0,Cadical,OPTIMAL,27,0.00368503,0.00383222,0.00751724,46.15234
GEOM30b.col,30,81,27,Xa,no-cache,vary-width,x,False,True,2950,12805.0,Cadical,OPTIMAL,26,0.00352298,0.00195914,0.00548212,45.41406
GEOM40.col,40,78,33,Xa,no-cache,vary-width,x,False,True,4059,17140.0,Cadical,OPTIMAL,28,0.00738743,0.0122468,0.0196342,45.96094
GEOM40a.col,40,146,50,Xa,no-cache,vary-width,x,False,True,8057,41368.0,Cadical,OPTIMAL,37,0.0119126,0.0335819,0.0454944,45.83984
GEOM40b.col,40,157,40,Xa,no-cache,vary-width,x,False,True,7009,35092.0,Cadical,OPTIMAL,33,0.0084584,0.0239694,0.0324278,45.41406
GEOM50.col,50,127,36,Xa,no-cache,vary-width,x,False,True,6181,27851.0,Cadical,OPTIMAL,28,0.00769076,0.010012,0.0177027,45.41406
GEOM50a.col,50,238,61,Xa,no-cache,vary-width,x,False,True,13763,76851.0,Cadical,OPTIMAL,50,0.0209682,0.548656,0.569624,70.03125
GEOM50b.col,50,249,54,Xa,no-cache,vary-width,x,False,True,13940,74279.0,Cadical,OPTIMAL,35,0.022831,0.350513,0.373344,65.99609
GEOM60.col,60,185,36,Xa,no-cache,vary-width,x,False,True,8297,38774.0,Cadical,OPTIMAL,33,0.019192,0.01815,0.037342,45.89844
GEOM60a.col,60,339,61,Xa,no-cache,vary-width,x,False,True,17831,104302.0,Cadical,OPTIMAL,50,0.0297974,0.611606,0.641403,75.65234
GEOM60b.col,60,366,63,Xa,no-cache,vary-width,x,False,True,21629,122429.0,Cadical,OPTIMAL,41,0.0395628,1.01203,1.05159,78.08203
GEOM70.col,70,267,44,Xa,no-cache,vary-width,x,False,True,13022,65931.0,Cadical,OPTIMAL,38,0.019207,0.0427038,0.0619108,45.35156
GEOM70a.col,70,459,72,Xa,no-cache,vary-width,x,False,True,28219,168694.0,Cadical,OPTIMAL,61,0.0478126,4.1392,4.18701,90.71484
GEOM70b.col,70,488,76,Xa,no-cache,vary-width,x,False,True,31566,190099.0,Cadical,OPTIMAL,47,0.061163,2.85235,2.91351,91.66797
GEOM80.col,80,349,54,Xa,no-cache,vary-width,x,False,True,19767,104418.0,Cadical,OPTIMAL,41,0.0292793,0.0887014,0.117981,70.54688
GEOM80a.col,80,612,79,Xa,no-cache,vary-width,x,False,True,38341,241355.0,Cadical,OPTIMAL,63,0.0657776,8.19943,8.2652,105.10547
GEOM80b.col,80,663,98,Xa,no-cache,vary-width,x,False,True,51841,325922.0,Cadical,OPTIMAL,60,0.0874547,6.74379,6.83124,118.14062
GEOM90.col,90,441,54,Xa,no-cache,vary-width,x,False,True,23907,128395.0,Cadical,OPTIMAL,46,0.0378679,0.186017,0.223885,76.96094
GEOM90a.col,90,789,80,Xa,no-cache,vary-width,x,False,True,49495,314401.0,Cadical,OPTIMAL,63,0.0920243,9.01549,9.10751,119.04297
GEOM90b.col,90,860,109,Xa,no-cache,vary-width,x,False,True,70303,459840.0,Cadical,OPTIMAL,69,0.127028,46.5292,46.6563,144.59375
c21_1_d1.col,21,105,8,Xa,no-cache,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000471413,0.00580149,0.0062729,45.96484
c21_1_d2.col,21,105,8,Xa,no-cache,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000297876,0.00399216,0.00429004,45.90234
c21_2_d1.col,21,105,11,Xa,no-cache,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.000676877,0.00201182,0.00268869,45.35156
c21_2_d2.col,21,105,11,Xa,no-cache,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00114633,0.00312559,0.00427193,45.96094
c21_3_d1.col,21,105,8,Xa,no-cache,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000619869,0.00733902,0.00795889,46.08594
c21_3_d2.col,21,105,8,Xa,no-cache,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000455577,0.00397675,0.00443232,45.16406
c21_4_d1.col,21,105,11,Xa,no-cache,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00111191,0.00231108,0.00342299,45.96484
c21_4_d2.col,21,105,11,Xa,no-cache,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00083624,0.00236216,0.0031984,46.27344
c21_5_d1.col,21,105,8,Xa,no-cache,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000506637,0.00439475,0.00490139,45.96484
c21_5_d2.col,21,105,8,Xa,no-cache,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000467926,0.00574404,0.00621197,44.28906
c21_6_d1.col,21,105,11,Xa,no-cache,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00121059,0.00348508,0.00469566,46.21094
c21_6_d2.col,21,105,11,Xa,no-cache,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00120026,0.0029548,0.00415506,45.77734
c21_7_d1.col,21,105,8,Xa,no-cache,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000468243,0.00580456,0.0062728,45.82422
c21_7_d2.col,21,105,8,Xa,no-cache,vary-width,x,False,True,315,1323.0,Cadical,OPTIMAL,7,0.000497797,0.00613213,0.00662992,46.02734
c21_8_d1.col,21,105,11,Xa,no-cache,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.00101204,0.00297529,0.00398733,45.41406
c21_8_d2.col,21,105,11,Xa,no-cache,vary-width,x,False,True,441,2940.0,Cadical,OPTIMAL,9,0.000813959,0.00207744,0.00289139,45.83984
c55_1_d1.col,55,362,8,Xa,no-cache,vary-width,x,False,True,825,4161.0,Cadical,OPTIMAL,7,0.00135186,0.00546188,0.00681373,45.90234
c55_2_d2.col,55,362,8,Xa,no-cache,vary-width,x,False,True,825,4161.0,Cadical,OPTIMAL,7,0.00115195,0.00423743,0.00538937,45.60156
GEOM100.col,100,547,64,Xa,no-cache,vary-width,,True,False,28830,154224.0,Cadical,OPTIMAL,50,3.40339,0.814625,4.21801,98.32812
GEOM100a.col,100,992,91,Xa,no-cache,vary-width,,True,False,56930,345722.0,Cadical,OPTIMAL,66,13.5177,261.76,275.278,164.65625
GEOM100b.col,100,1050,121,Xa,no-cache,vary-width,,True,False,66678,402205.0,Cadical,OPTIMAL,71,35.4696,127.963,163.432,192.42188
GEOM110.col,110,638,64,Xa,no-cache,vary-width,,True,False,32892,178251.0,Cadical,OPTIMAL,50,3.92498,1.12385,5.04883,105.07812
GEOM110a.col,110,1207,109,Xa,no-cache,vary-width,,True,False,70341,437827.0,Cadical,OPTIMAL,69,29.657,245.405,275.062,200.37109
GEOM110b.col,110,1256,121,Xa,no-cache,vary-width,,True,False,83691,515671.0,Cadical,OPTIMAL,77,38.7099,958.412,997.122,221.69922
GEOM120.col,120,773,73,Xa,no-cache,vary-width,,True,False,45891,255071.0,Cadical,OPTIMAL,59,5.62949,4.85893,10.4884,128.89062
GEOM120a.col,120,1434,109,Xa,no-cache,vary-width,,True,False,100673,627706.0,Cadical,OPTIMAL,82,26.0846,874.403,900.487,257.08203
GEOM120b.col,120,1491,123,Xa,no-cache,vary-width,,True,False,104988,655226.0,Cadical,OPTIMAL,83,43.0766,959.584,1002.66,266.96484
GEOM20.col,20,20,24,Xa,no-cache,vary-width,,True,False,1028,3405.0,Cadical,OPTIMAL,21,0.0199662,0.00156604,0.0215323,45.54688
GEOM20a.col,20,37,24,Xa,no-cache,vary-width,,True,False,1213,4680.0,Cadical,OPTIMAL,20,0.0313249,0.00230241,0.0336273,45.91016
GEOM20b.col,20,32,16,Xa,no-cache,vary-width,,True,False,708,2516.0,Cadical,OPTIMAL,13,0.0144684,0.00118275,0.0156511,45.71484
GEOM30.col,30,50,33,Xa,no-cache,vary-width,,True,False,2428,9612.0,Cadical,OPTIMAL,28,0.0814647,0.00598281,0.0874475,45.35156
GEOM30a.col,30,81,32,Xa,no-cache,vary-width,,True,False,3031,13268.0,Cadical,OPTIMAL,27,0.114705,0.00637156,0.121076,55.28125
GEOM30b.col,30,81,27,Xa,no-cache,vary-width,,True,False,3110,13328.0,Cadical,OPTIMAL,26,0.0431833,0.00232012,0.0455034,45.35938
GEOM40.col,40,78,33,Xa,no-cache,vary-width,,True,False,3506,14295.0,Cadical,OPTIMAL,28,0.125592,0.00747113,0.133063,55.875
GEOM40a.col,40,146,50,Xa,no-cache,vary-width,,True,False,6901,32870.0,Cadical,OPTIMAL,37,0.647579,0.0310776,0.678657,59.85547
GEOM40b.col,40,157,40,Xa,no-cache,vary-width,,True,False,6384,30550.0,Cadical,OPTIMAL,33,0.338472,0.0369893,0.375462,59.80078
GEOM50.col,50,127,36,Xa,no-cache,vary-width,,True,False,5007,21612.0,Cadical,OPTIMAL,28,0.283965,0.0108188,0.294784,57.6875
GEOM50a.col,50,238,61,Xa,no-cache,vary-width,,True,False,12886,67825.0,Cadical,OPTIMAL,50,1.12483,0.594474,1.7193,73.42969
GEOM50b.col,50,249,54,Xa,no-cache,vary-width,,True,False,9898,49691.0,Cadical,OPTIMAL,35,1.5263,0.127512,1.65382,65.31641
